Text_Title,Feature_Name,Value
2_2_2644.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.16666666666667
2_2_2644.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,2.83333333333333
2_2_2644.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.541666666666667
2_2_2644.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.541666666666667
2_2_2644.txt,Lexical Richness: Type Token Ratio (Corrected TTR),7.7460244289818
2_2_2644.txt,Lexical Richness: Type Token Ratio (TTR),0.463327370304114
2_2_2644.txt,Number of Tokens with More Than 2 Syllables,319
2_2_2644.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
2_2_2644.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.010733452593918
2_2_2644.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.10912343470483
2_4_2649.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),2245.67815705128
2_4_2649.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),3285.74358974359
2_4_2649.txt,Lexical Sophistication Feature: Imageability (AW Token),4.6904
2_4_2649.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.5759375
2_4_2649.txt,Lexical Sophistication Feature: Familiarity (AW Type),2.18
2_4_2649.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),3.86
2_4_2649.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.149082568807339
2_4_2649.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0.009174311926606
2_4_2649.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.256880733944954
2_4_2649.txt,Lexical Variation Feature: Lexical,0.55893536121673
2_4_2649.txt,Lexical Variation Feature: Corrected Verb Variation 1,3.87413584834458
2_4_2649.txt,Mean Sentence Length in Tokens,12.8235294117647
2_4_2649.txt,Mean Token Length in Syllables,2.15825688073395
2_4_2649.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.002293577981651
2_4_2649.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.032110091743119
2_4_2649.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0
2_4_2649.txt,Number of Clitic Feature per VP - All,0
2_4_2649.txt,Number of Morphological Features: Conditional Verb per VP,0
2_4_2649.txt,Number of Morphological Features: Imperfect Verb per VP,0
2_4_2649.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
2_4_2649.txt,Number of Morphological Features: Pluperfect Verb per VP,0
2_4_2649.txt,Number of Morphological Features: Preterite Verb per VP,0
2_4_2649.txt,Number of Morphological Features: Subjunctive Verb per VP,0.018181818181818
2_4_2649.txt,Number of POS Feature: Verb Tokens (including Modals),78
2_4_2649.txt,Number of POS Feature: Noun Tokens,125
2_4_2649.txt,Number of POS Feature: Adjective and Adverb Tokens,60
2_4_2649.txt,Number of POS Feature: Adjective Tokens,31
2_4_2649.txt,Number of Sentences,34
2_4_2649.txt,Number of Syntactic Constituents: Passive Sentences,5
2_4_2649.txt,Number of Tokens,436
2_4_2649.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),2.08823529411765
2_4_2649.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.032358590112601
2_4_2649.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.535714285714286
2_4_2649.txt,Syntactic Complexity Feature: Mean Length of Clause,7.78571428571429
2_4_2649.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
2_4_2649.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,3.51515151515152
2_4_2649.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.303030303030303
2_4_2649.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,1.42424242424242
2_4_2649.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,1.6969696969697
2_4_2649.txt,Syntactic Complexity Feature: Dependent clause ratio,0.178571428571429
2_4_2649.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,1.66666666666667
2_4_2649.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,0.909090909090909
2_4_2649.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.424242424242424
2_4_2649.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.151515151515152
2_4_2649.txt,Lexical Richness: Type Token Ratio (Corrected TTR),5.99397633408558
2_4_2649.txt,Lexical Richness: Type Token Ratio (TTR),0.405963302752294
2_4_2649.txt,Number of Tokens with More Than 2 Syllables,243
2_4_2649.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
2_4_2649.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.002293577981651
2_4_2649.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.091743119266055
2_1_2643.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1517.34696801802
2_1_2643.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),2517.50900900901
2_1_2643.txt,Lexical Sophistication Feature: Imageability (AW Token),4.34032258064516
2_6_2652.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.003669724770642
2_6_2652.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.036697247706422
2_6_2652.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0
2_6_2652.txt,Number of Clitic Feature per VP - All,0
2_6_2652.txt,Number of Morphological Features: Conditional Verb per VP,0
2_6_2652.txt,Number of Morphological Features: Imperfect Verb per VP,0
2_6_2652.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0.020833333333333
2_6_2652.txt,Number of Morphological Features: Pluperfect Verb per VP,0
2_6_2652.txt,Number of Morphological Features: Preterite Verb per VP,0
2_6_2652.txt,Number of Morphological Features: Subjunctive Verb per VP,0.041666666666667
2_6_2652.txt,Number of POS Feature: Verb Tokens (including Modals),73
2_6_2652.txt,Number of POS Feature: Noun Tokens,168
2_6_2652.txt,Number of POS Feature: Adjective and Adverb Tokens,64
2_6_2652.txt,Number of POS Feature: Adjective Tokens,54
2_6_2652.txt,Number of Sentences,20
2_6_2652.txt,Number of Syntactic Constituents: Passive Sentences,4
2_6_2652.txt,Number of Tokens,545
2_6_2652.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),1.45
2_6_2652.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.012041337366217
2_6_2652.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.86
2_6_2652.txt,Syntactic Complexity Feature: Mean Length of Clause,10.9
2_6_2652.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
2_6_2652.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,6.88888888888889
2_6_2652.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.388888888888889
2_6_2652.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,4.05555555555556
2_6_2652.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,2.77777777777778
