@relation School-levels

@attribute CohesiveComplexityFeature:MendesAllConnectivesperToken numeric
@attribute CohesiveComplexityFeature:MendesCausalConnectivesperToken numeric
@attribute CohesiveComplexityFeature:MendesConcessiveConnectivesperToken numeric
@attribute LexicalRichness:TypeTokenRatio(CorrectedTTR) numeric
@attribute LexicalRichness:TypeTokenRatio(TTR) numeric
@attribute LexicalSophisticationFeature:AgeofAcquisition(AWToken) numeric
@attribute LexicalSophisticationFeature:Concreteness(AWType) numeric
@attribute LexicalSophisticationFeature:Familiarity(AWType) numeric
@attribute LexicalSophisticationFeature:Imageability(AWToken) numeric
@attribute LexicalSophisticationFeature:SUBTLEXContextualDiversity(AWType) numeric
@attribute LexicalSophisticationFeature:SUBTLEXFrequencyBand1 numeric
@attribute LexicalSophisticationFeature:SUBTLEXFrequencyBand4 numeric
@attribute LexicalSophisticationFeature:SUBTLEXFrequencyBand7 numeric
@attribute LexicalSophisticationFeature:SUBTLEXWordFrequencyperMillion(AWType) numeric
@attribute LexicalVariationFeature:CorrectedVerbVariation1 numeric
@attribute LexicalVariationFeature:Lexical numeric
@attribute MeanSentenceLengthinTokens numeric
@attribute MeanTokenLengthinSyllables numeric
@attribute MorphologicalComplexityInflectionFeature:PastParticipleVerbDensity numeric
@attribute MorphologicalComplexityInflectionFeature:Pasttenseperverbtoken numeric
@attribute MorphologicalComplexityInflectionFeature:Subjunctivesperwordtoken numeric
@attribute NumberofCliticFeatureperVP-All numeric
@attribute NumberofMorphologicalFeatures:ConditionalVerbperVP numeric
@attribute NumberofMorphologicalFeatures:ImperfectVerbperVP numeric
@attribute NumberofMorphologicalFeatures:InflectedInfinitiveVerbperVP numeric
@attribute NumberofMorphologicalFeatures:PluperfectVerbperVP numeric
@attribute NumberofMorphologicalFeatures:PreteriteVerbperVP numeric
@attribute NumberofMorphologicalFeatures:SubjunctiveVerbperVP numeric
@attribute NumberofPOSFeature:AdjectiveTokens numeric
@attribute NumberofPOSFeature:AdjectiveandAdverbTokens numeric
@attribute NumberofPOSFeature:NounTokens numeric
@attribute NumberofPOSFeature:VerbTokens(includingModals) numeric
@attribute NumberofSentences numeric
@attribute NumberofSyntacticConstituents:PassiveSentences numeric
@attribute NumberofTokens numeric
@attribute NumberofTokenswithMoreThan2Syllables numeric
@attribute ReferentialCohesion:GlobalLexicalOverlap(lemma-based) numeric
@attribute ReferentialCohesion:MeanGlobalArgumentOverlap(lemma-based) numeric
@attribute SyntacticComplexityFeature:ComplexNominalsperClause numeric
@attribute SyntacticComplexityFeature:ComplexNominalsperSentence numeric
@attribute SyntacticComplexityFeature:CoordinatePhrasesperSentence numeric
@attribute SyntacticComplexityFeature:Dependentclauseratio numeric
@attribute SyntacticComplexityFeature:MeanLengthofClause numeric
@attribute SyntacticComplexityFeature:NounPhrasesperSentence numeric
@attribute SyntacticComplexityFeature:PostnominalModifierperComplexNounPhrase numeric
@attribute SyntacticComplexityFeature:PrepositionalPhrasesperSentence numeric
@attribute SyntacticComplexityFeature:RelativeClausesperSentence numeric
@attribute SyntacticComplexityFeature:SentenceComplexityRatio numeric
@attribute SyntacticComplexityFeature:SentenceCoordinationRatio numeric
@attribute SyntacticComplexityFeature:VerbClusterperSentence numeric
@attribute Level numeric

@data
0.094285714285714,0.008571428571429,0,7.44590011828178,0.562857142857143,3.27896551724138,4.97567567567568,1.82142857142857,5.0165,3308.00571428572,0.008571428571429,0.148571428571429,0.237142857142857,1961.271296,4.58381540164562,0.846938775510204,15.9090909090909,2.04571428571429,0.031428571428571,0.037037037037037,0.005714285714286,0,0,0.24390243902439,0,0,0.24390243902439,0.048780487804878,13,30,112,54,22,6,350,212,1.45454545454545,0.029338218299257,0.568181818181818,1.19047619047619,0.333333333333333,0.159090909090909,7.95454545454545,5.14285714285714,0,2.19047619047619,0.333333333333333,2.0952380952381,1.95238095238095,0.238095238095238,1
0.118226600985222,0.007389162561576,0,7.08881030407032,0.497536945812808,3.55488372093023,4.67953488372093,1.91111111111111,4.86258064516129,3443.96,0.004926108374384,0.16256157635468,0.298029556650246,2015.92023028571,4.42718872423573,0.736111111111111,18.4545454545455,2,0.017241379310345,0.222222222222222,0.002463054187192,0,0.022727272727273,0.227272727272727,0.022727272727273,0,0.227272727272727,0.022727272727273,21,42,120,54,22,3,406,216,0.727272727272727,0.011181653436821,0.943396226415094,2.5,0.55,0.320754716981132,7.66037735849057,5.35,0,2.85,0.85,2.65,2.2,0.25,1
0.104225352112676,0.005633802816901,0,7.61845424416414,0.571830985915493,2.9848717948718,5.03972972972973,1.92909090909091,5.09041666666667,3135.94736842105,0.008450704225352,0.169014084507042,0.256338028169014,1796.36045947368,4.21649690547096,0.803921568627451,14.7916666666667,1.98028169014085,0.014084507042254,0.017543859649123,0.005633802816901,0,0,0,0,0,0,0.048780487804878,26,50,97,57,24,1,355,204,0.666666666666667,0.008529031355118,0.574468085106383,1.125,0.541666666666667,0.191489361702128,7.5531914893617,3.83333333333333,0,1.75,0.375,1.95833333333333,1.70833333333333,0.416666666666667,1
0.095628415300546,0.010928961748634,0,6.13553654892295,0.453551912568306,4.01814814814815,4.43842105263158,1.6175,4.76423076923077,3338.86394557823,0.008196721311475,0.147540983606557,0.306010928961749,2365.04661156463,3.70520868893662,0.720430107526882,22.875,2.02185792349727,0.021857923497268,0.130434782608696,0,0,0.026315789473684,0.157894736842105,0.026315789473684,0.026315789473684,0.157894736842105,0,16,28,112,46,16,1,366,182,1.0625,0.011331791488525,1.11904761904762,2.9375,0.5,0.19047619047619,8.71428571428571,6.1875,0,3.3125,0.5,2.625,2.375,0.3125,1
0.104895104895105,0.001748251748252,0,8.39663602304497,0.496503496503497,3.15698113207547,4.73645833333333,1.94166666666667,4.83363636363636,3647.55020080322,0.003496503496504,0.145104895104895,0.283216783216783,1590.46213172691,5.30936850664878,0.745098039215686,22,1.95979020979021,0.010489510489511,0.235955056179775,0.001748251748252,0,0.043478260869565,0.115942028985507,0.014492753623188,0,0.115942028985507,0.014492753623188,32,76,141,89,26,0,572,315,2.11538461538462,0.025572557526356,0.650602409638554,2.07692307692308,0.615384615384615,0.27710843373494,6.89156626506024,5.42307692307692,0,2.46153846153846,0.884615384615385,3.19230769230769,2.65384615384615,0.5,1
0.116991643454039,0.005571030640669,0,7.31465503444834,0.545961002785515,3.2198,4.95909090909091,1.6925,5.1653488372093,3975.46590909091,0.002785515320334,0.147632311977716,0.28133704735376,2171.53139545455,4.78698801307128,0.765625,11.5806451612903,1.8857938718663,0.025069637883008,0.16,0.002785515320334,0,0.032786885245902,0.081967213114754,0,0,0.081967213114754,0.016393442622951,8,29,88,75,31,2,359,198,0.870967741935484,0.007091701607831,0.409836065573771,0.806451612903226,0.225806451612903,0.098360655737705,5.88524590163934,3.06451612903226,0,1.54838709677419,0.193548387096774,1.96774193548387,1.96774193548387,0.516129032258065,1
0.127835051546392,0.004123711340206,0,6.51793718553955,0.418556701030928,2.61904761904762,5.30151515151515,1.78888888888889,5.5584375,4296.79234972677,0,0.117525773195876,0.284536082474227,2233.56530601093,4.69378797663681,0.618677042801556,12.7631578947368,1.75051546391753,0.014432989690722,0.157894736842105,0.002061855670103,0,0.013698630136986,0.246575342465753,0,0,0.246575342465753,0.013698630136986,10,41,121,95,38,4,485,250,1.97368421052632,0.01369843560246,0.413333333333333,0.815789473684211,0.394736842105263,0.133333333333333,6.46666666666667,2.97368421052632,0,1.60526315789474,0.263157894736842,1.97368421052632,1.92105263157895,0.421052631578947,1
0.107329842931937,0.00261780104712,0,7.12720986213035,0.515706806282722,3.32321428571429,4.24647058823529,2.06142857142857,4.35162790697674,3311.29943502825,0.015706806282723,0.157068062827225,0.274869109947644,1871.50280451977,4.74692883171144,0.770334928229665,19.1,2.00523560209424,0.065445026178011,0.097222222222222,0.00261780104712,0,0,0.266666666666667,0,0,0.266666666666667,0.022222222222222,22,38,99,72,20,5,382,229,0.95,0.003939014202172,0.468085106382979,1.1,0.65,0.148936170212766,8.12765957446809,4.95,0,2.7,0.35,2.35,2.25,0.55,1
0.111498257839721,0.019163763066202,0,8.20491057180328,0.484320557491289,3.2996,4.70780487804878,2.33769230769231,4.85590163934426,3537.0325203252,0.003484320557491,0.155052264808362,0.280487804878049,1614.7446199187,5.39640733462663,0.758389261744966,22.96,1.95993031358885,0.019163763066202,0.046511627906977,0.003484320557491,0,0,0.35,0,0,0.35,0.033333333333333,29,64,148,86,25,4,574,319,2.36,0.024150261904132,0.953125,2.44,0.52,0.375,8.96875,6.32,0,3.04,0.96,2.56,2.4,0.44,1
0.083969465648855,0.002544529262087,0,7.24077020631518,0.516539440203562,3.85463414634146,4.7931914893617,2.07444444444444,5.04375,3097.33522727273,0.012722646310433,0.139949109414758,0.338422391857506,1847.16042727273,4.47213595499958,0.863157894736842,39.3,1.85750636132316,0.030534351145038,0,0,0,0,0.035714285714286,0,0,0.035714285714286,0,14,29,119,42,10,0,393,182,0.5,0.007783821117154,1.64516129032258,5.1,1,0.516129032258065,12.6774193548387,10.9,0,6.7,1.6,3.1,2.8,0.4,1
0.100490196078431,0.004901960784314,0,8.05161048316106,0.563725490196078,3.88323529411765,4.4853488372093,2.211,4.94627450980392,2653.35813953488,0.019607843137255,0.147058823529412,0.291666666666667,1612.59620186047,4.89897948556636,0.884444444444444,25.5,2.07843137254902,0.03921568627451,0.017857142857143,0.002450980392157,0,0,0,0,0,0,0.027027027027027,31,51,118,56,16,1,408,223,0.8125,0.006661359828408,1,2.5,0.5625,0.25,10.2,6.75,0,3.625,0.625,2.5,2.375,0.1875,1
0.134146341463415,0.015243902439024,0,7.30112336829233,0.570121951219512,3.72103448275862,3.99717948717949,2.30857142857143,4.53645833333333,3816.03296703297,0.00609756097561,0.185975609756098,0.271341463414634,2053.97233956044,4.53825348353869,0.837988826815642,21.8666666666667,2.00609756097561,0.01219512195122,0.072727272727273,0,0,0,0.119047619047619,0,0,0.119047619047619,0,20,44,80,55,15,2,328,186,0.733333333333333,0.015460080437524,0.604651162790698,1.73333333333333,0.666666666666667,0.27906976744186,7.62790697674419,6.13333333333333,0,2.46666666666667,0.8,2.86666666666667,2.8,0.6,1
0.116550116550117,0.013986013986014,0,7.81793109588762,0.533799533799534,3.8374,4.07195652173913,2.38666666666667,4.55629032258065,3313.94063926941,0.006993006993007,0.153846153846154,0.284382284382284,1721.55129269406,4.75270820628804,0.826086956521739,15.8888888888889,2.04195804195804,0.018648018648019,0.106060606060606,0.004662004662005,0,0,0.166666666666667,0,0,0.166666666666667,0.041666666666667,21,45,119,66,27,4,429,247,0.814814814814815,0.010187862153674,0.784313725490196,1.53846153846154,0.423076923076923,0.274509803921569,8.41176470588235,4.15384615384615,0,1.73076923076923,0.538461538461538,1.96153846153846,1.84615384615385,0.307692307692308,1
0.100538599640934,0.00359066427289,0,9.07820599333649,0.543985637342908,4.37208333333333,4.16525423728814,1.88833333333333,4.37958333333333,3004.15163934426,0.017953321364452,0.177737881508079,0.281867145421903,1554.73707581967,5.02079011046402,0.841059602649007,20.6296296296296,2.06463195691203,0.014362657091562,0.083333333333333,0.007181328545781,0,0,0,0.020408163265306,0,0,0.081632653061225,29,50,180,72,27,1,557,294,0.703703703703704,0.00456794234572,0.836363636363636,1.91666666666667,0.458333333333333,0.181818181818182,10.1272727272727,5,0,2.45833333333333,0.416666666666667,2.29166666666667,2.04166666666667,0.375,1
0.088,0.008,0,5.65979976088672,0.413333333333333,3.40754385964912,4.458,2.258,5.16223529411765,4497.7074829932,0,0.170666666666667,0.344,2526.24229115646,2.94392028877595,0.59,17.8571428571429,1.68266666666667,0.018666666666667,0.036363636363636,0,0,0,0,0,0,0,0,21,40,105,55,21,4,375,168,1.42857142857143,0.017581086824784,0.829787234042553,1.95,0.2,0.361702127659574,7.97872340425532,5.15,0,2.45,0.85,2.35,2.1,0.3,1
0.127182044887781,0.00997506234414,0,6.53257710180465,0.461346633416459,3.37133333333333,4.40186046511628,2.245,5.16125,3989.8612716763,0.002493765586035,0.139650872817955,0.301745635910224,2179.19227687861,4.12948320967011,0.691588785046729,18.2272727272727,1.77805486284289,0.012468827930175,0.040816326530612,0.00498753117207,0,0.028571428571429,0.028571428571429,0,0,0.028571428571429,0.057142857142857,23,58,107,49,22,2,401,200,1.31818181818182,0.014925330227419,1.02325581395349,2,0.318181818181818,0.325581395348837,9.32558139534884,4.86363636363636,0,2.22727272727273,0.636363636363636,1.95454545454545,1.59090909090909,0.318181818181818,1
0.15028901734104,0.017341040462428,0,6.88058758749083,0.523121387283237,3.2884,4.84866666666667,1.97875,4.8425,3408.9649122807,0.002890173410405,0.158959537572254,0.254335260115607,2070.60614035088,4.61880215351701,0.758974358974359,12.8148148148148,1.99421965317919,0.03757225433526,0.043478260869565,0.005780346820809,0,0,0.5,0,0,0.5,0.037037037037037,13,40,86,69,27,4,346,204,1.59259259259259,0.008184882543857,0.56140350877193,1.18518518518519,0.407407407407407,0.263157894736842,6.07017543859649,3.25925925925926,0,1.37037037037037,0.555555555555556,2.11111111111111,2,0.222222222222222,1
0.135057471264368,0.005747126436782,0,7.31564612053642,0.554597701149425,3.50914285714286,4.40324324324324,1.911,4.55170731707317,3527.60109289617,0.022988505747126,0.149425287356322,0.261494252873563,1953.07606120219,5.00096144602369,0.829787234042553,13.3846153846154,1.96264367816092,0.031609195402299,0.031746031746032,0.002873563218391,0,0,0.465116279069767,0.023255813953488,0,0.465116279069767,0.023255813953488,16,41,84,63,26,2,348,205,0.384615384615385,0.00818315018315,0.595744680851064,1.12,0.24,0.340425531914894,7.40425531914894,3.76,0,1.36,0.64,1.88,1.72,0.28,1
0.150470219435737,0.003134796238245,0,7.16585862130731,0.567398119122257,3.24676470588235,4.17352941176471,2.925,4.45375,3727.76397515528,0.040752351097179,0.125391849529781,0.244514106583072,2205.05623167702,4.9,0.806629834254144,12.76,1.99686520376176,0.03448275862069,0.163934426229508,0.006269592476489,0,0.043478260869565,0.347826086956522,0,0,0.347826086956522,0.043478260869565,16,36,84,61,25,3,319,183,1.48,0.018791588041588,0.32,0.64,0.56,0.28,6.38,2.96,0,1.52,0.56,2,1.84,0.28,1
0.08955223880597,0.005970149253731,0,6.25860601521867,0.483582089552239,5.19363636363636,4.645,1.72555555555556,4.8128,3482.77707006369,0.002985074626866,0.182089552238806,0.292537313432836,2052.97104203822,4.36033255612459,0.773255813953488,15.2272727272727,2.03283582089552,0.011940298507463,0.16,0.005970149253731,0,0,0.027777777777778,0,0.027777777777778,0.027777777777778,0.055555555555556,25,32,90,50,22,2,335,187,0.590909090909091,0.015953158122753,1.05128205128205,1.86363636363636,0.5,0.205128205128205,8.58974358974359,4.54545454545455,0,1.59090909090909,0.363636363636364,1.77272727272727,1.63636363636364,0.318181818181818,1
0.131233595800525,0.015748031496063,0,6.88297378202108,0.498687664041995,2.6596875,4.10931034482759,1.81666666666667,4.62461538461538,4004.38285714286,0,0.125984251968504,0.293963254593176,2179.373172,4.21637021355784,0.732394366197183,15.875,1.89763779527559,0.005249343832021,0.08695652173913,0.007874015748032,0,0.0625,0.0625,0,0,0.0625,0.0625,31,59,85,69,24,3,381,208,1.625,0.008989299750169,0.74,1.60869565217391,0.478260869565217,0.28,7.62,3.73913043478261,0,1.69565217391304,0.608695652173913,2.17391304347826,2.08695652173913,0.652173913043478,1
0.104519774011299,0,0,6.65206734782504,0.5,3.59568181818182,4.69424242424242,2.05,4.73717391304348,3610.65294117647,0.011299435028249,0.163841807909605,0.299435028248588,2162.25073235294,4.3,0.775956284153005,16.8571428571429,1.99152542372881,0.031073446327684,0.123076923076923,0.008474576271186,0,0.048780487804878,0.121951219512195,0.048780487804878,0,0.121951219512195,0.073170731707317,23,38,80,65,21,7,354,196,2,0.021104147175576,0.543478260869565,1.25,0.6,0.456521739130435,7.69565217391304,5.05,0,1.9,1.05,2.3,2.05,0.55,1
0.108870967741935,0,0,8.15975815976224,0.518145161290323,4.022,4.45345454545455,2.34875,4.66701492537313,3401.29257641921,0.004032258064516,0.169354838709677,0.324596774193548,1631.67230480349,5.19946946895745,0.845849802371542,14.1714285714286,1.94153225806452,0.022177419354839,0.294871794871795,0.004032258064516,0,0.03125,0.265625,0,0,0.265625,0.03125,32,55,120,78,35,3,496,263,0.571428571428571,0.014186075362546,0.714285714285714,1.42857142857143,0.314285714285714,0.3,7.08571428571429,3.85714285714286,0,1.54285714285714,0.6,2,1.82857142857143,0.314285714285714,1
0.127604166666667,0.010416666666667,0,7.46946910764078,0.5390625,3.38552631578947,4.45083333333333,2.12428571428571,4.86217391304348,3691.42553191489,0.005208333333333,0.1484375,0.3203125,2026.31141595745,4.9,0.830917874396135,24,1.98697916666667,0.0234375,0.106060606060606,0.015625,0,0,0.239130434782609,0.043478260869565,0,0.239130434782609,0.130434782608696,18,45,96,66,16,3,384,208,0.3125,0.005284992784993,0.826923076923077,3.07142857142857,0.857142857142857,0.365384615384615,7.38461538461539,7,0,3.42857142857143,1.35714285714286,3.71428571428571,3.28571428571429,0.428571428571429,1
0.129032258064516,0.008064516129032,0,7.18570863604631,0.526881720430108,2.92666666666667,4.72535714285714,1.57,4.94083333333333,4191.61077844311,0.008064516129032,0.118279569892473,0.266129032258065,2426.6907760479,4.51081562770178,0.725581395348837,11.2727272727273,1.86827956989247,0.013440860215054,0.140845070422535,0,0,0,0.037037037037037,0,0,0.037037037037037,0,10,34,110,71,33,4,372,200,1.33333333333333,0.011676465369647,0.491228070175439,0.848484848484849,0.212121212121212,0.175438596491228,6.52631578947368,3.27272727272727,0,1.33333333333333,0.303030303030303,1.72727272727273,1.63636363636364,0.303030303030303,1
0.122159090909091,0.014204545454546,0,6.85938308914412,0.517045454545455,3.234,4.655,1.88625,5.00807692307692,4150.00606060606,0.002840909090909,0.150568181818182,0.252840909090909,2272.20169515152,4.189425026335,0.73,15.304347826087,2.00284090909091,0.025568181818182,0.078125,0.002840909090909,0,0.022727272727273,0.431818181818182,0.022727272727273,0,0.431818181818182,0.022727272727273,22,54,82,64,23,6,352,199,2.39130434782609,0.023565926826796,0.549019607843137,1.4,0.55,0.274509803921569,6.90196078431373,4.4,0,1.75,0.7,2.55,2.25,0.5,1
0.113243761996161,0.009596928982726,0,7.74472763510987,0.479846449136276,3.18855072463768,4.31745454545455,1.89,4.99785714285714,3271.66371681416,0.011516314779271,0.166986564299424,0.305182341650672,1681.76138849558,5.27779049070424,0.751748251748252,19.2962962962963,2.03071017274472,0.017274472168906,0.174418604651163,0,0,0.03125,0.296875,0,0,0.296875,0,32,71,129,86,27,2,521,296,2.14814814814815,0.01924119723265,0.791666666666667,2.11111111111111,0.555555555555556,0.347222222222222,7.23611111111111,5.11111111111111,0,2.07407407407407,0.925925925925926,2.66666666666667,2.37037037037037,0.481481481481481,1
0.141643059490085,0.005665722379603,0,6.66148287603059,0.501416430594901,3.14636363636364,4.49638888888889,2.606,4.95155172413793,4102.08074534162,0.005665722379603,0.152974504249292,0.260623229461756,2215.97000931677,4.36435780471985,0.689320388349515,16.8095238095238,1.90934844192635,0.01699716713881,0,0.005665722379603,0,0,0,0,0,0,0.045454545454546,29,59,94,53,21,1,353,193,1.9047619047619,0.021369441327425,0.553191489361702,1.36842105263158,0.473684210526316,0.276595744680851,7.51063829787234,3.68421052631579,0,2,0.684210526315789,2.47368421052632,2.31578947368421,0.263157894736842,1
0.089595375722543,0.008670520231214,0.002890173410405,7.07065906780826,0.53757225433526,3.58324324324324,4.52027027027027,2.138,4.91,3591.24390243902,0.002890173410405,0.176300578034682,0.286127167630058,2103.18656585366,3.69274472937998,0.773869346733668,18.2105263157895,1.94219653179191,0.017341040462428,0.063829787234043,0.005780346820809,0,0,0.1,0,0,0.1,0.05,33,51,101,47,19,1,346,192,0.894736842105263,0.014355747522061,0.744186046511628,1.77777777777778,0.333333333333333,0.232558139534884,8.04651162790698,4.72222222222222,0,2.33333333333333,0.555555555555556,2.38888888888889,2.22222222222222,0.222222222222222,1
0.123853211009174,0.006880733944954,0,6.80671888785989,0.461009174311927,3.87672131147541,4.24872340425532,2.122,4.44649350649351,3564.96721311475,0.004587155963303,0.158256880733945,0.307339449541284,1979.90841147541,3.91311896062463,0.666666666666667,19.8181818181818,1.9197247706422,0.027522935779817,0,0.006880733944954,0,0.021739130434783,0.043478260869565,0,0,0.043478260869565,0.065217391304348,36,65,122,56,22,4,436,230,1.81818181818182,0.014838402505766,0.88,2.0952380952381,0.476190476190476,0.4,8.72,5.04761904761905,0,3.14285714285714,0.952380952380952,2.38095238095238,2.23809523809524,0.142857142857143,1
0.106936416184971,0.008670520231214,0,6.72853040323689,0.511560693641618,3.02771428571429,4.59574468085106,1.787,4.78563636363636,4124.95930232558,0.002890173410405,0.138728323699422,0.329479768786127,2116.14646337209,4.30682951691901,0.810055865921788,18.2105263157895,1.84393063583815,0.017341040462428,0.051724137931035,0.008670520231214,0,0,0.063829787234043,0,0,0.063829787234043,0.063829787234043,15,35,86,58,19,5,346,171,1.21052631578947,0.009176195010207,0.588235294117647,1.57894736842105,0.526315789473684,0.274509803921569,6.7843137254902,4.73684210526316,0,2.31578947368421,0.736842105263158,2.68421052631579,2.47368421052632,0.526315789473684,1
0.100890207715134,0.00593471810089,0,7.01037806351924,0.540059347181009,3.47575,4.79763157894737,2.01230769230769,4.93596153846154,3974.29651162791,0.00593471810089,0.181008902077151,0.29080118694362,2109.196975,4.73523112351482,0.78021978021978,14.0416666666667,1.78635014836795,0.017804154302671,0.044776119402985,0.029673590504451,0,0,0.104166666666667,0.020833333333333,0,0.104166666666667,0.208333333333333,15,37,78,67,24,2,337,173,1.125,0.007278088256349,0.509433962264151,1.17391304347826,0.347826086956522,0.150943396226415,6.35849056603774,3.69565217391304,0,1.60869565217391,0.347826086956522,2.30434782608696,2.08695652173913,0.347826086956522,1
0.134078212290503,0.011173184357542,0,6.54005706157944,0.488826815642458,3.20452380952381,4.82609756097561,2.02272727272727,4.95792452830189,4321.31137724551,0.002793296089385,0.159217877094972,0.284916201117318,2269.28509461078,3.94421325257879,0.72680412371134,17.047619047619,1.85754189944134,0.016759776536313,0.033898305084746,0.011173184357542,0,0.022222222222222,0.155555555555556,0.022222222222222,0,0.155555555555556,0.088888888888889,14,42,93,59,21,4,358,187,1.23809523809524,0.009468009425993,0.489795918367347,1.14285714285714,0.285714285714286,0.36734693877551,7.30612244897959,5.14285714285714,0,1.57142857142857,0.857142857142857,2.33333333333333,2.14285714285714,0.380952380952381,1
0.082152974504249,0,0,7.18837982667707,0.541076487252125,3.52964285714286,4.93588235294118,1.90333333333333,4.88358974358974,3514.84117647059,0,0.135977337110482,0.263456090651558,2007.74561235294,3.96296961950608,0.834224598930481,20.7647058823529,1.87818696883853,0.01699716713881,0.163265306122449,0.005665722379603,0,0,0,0.025641025641026,0,0,0.051282051282051,21,39,99,49,17,2,353,182,0.647058823529412,0.015921940524581,0.8,1.88235294117647,0.294117647058824,0.2,8.825,5.64705882352941,0,2.76470588235294,0.470588235294118,2.35294117647059,2.29411764705882,0.294117647058824,1
0.123123123123123,0.006006006006006,0,6.74236304714152,0.522522522522523,3.7614,4.55324324324324,1.825,4.76641509433962,4637.68902439024,0.009009009009009,0.147147147147147,0.252252252252252,2358.37276463415,4.5892704767503,0.739130434782609,12.3333333333333,1.92792792792793,0.012012012012012,0.04,0.009009009009009,0,0,0,0,0,0,0.06,12,35,74,75,27,3,333,195,0.925925925925926,0.016679052441536,0.4,0.916666666666667,0.541666666666667,0.163636363636364,6.05454545454545,3.79166666666667,0,1.54166666666667,0.375,2.29166666666667,2.08333333333333,0.708333333333333,1
0.100574712643678,0.014367816091954,0,7.23983631617853,0.548850574712644,3.7496875,4.41026315789474,2.2375,4.50302325581395,3268.33918128655,0.011494252873563,0.152298850574713,0.293103448275862,1902.6551497076,4.52897647454441,0.868131868131868,21.75,1.96551724137931,0.031609195402299,0.018867924528302,0.002873563218391,0,0.064516129032258,0.032258064516129,0,0,0.032258064516129,0.032258064516129,13,25,104,53,16,2,348,184,0.1875,0.002115384615385,0.857142857142857,2,0.533333333333333,0.228571428571429,9.94285714285714,5.6,0,3.4,0.533333333333333,2.33333333333333,2.06666666666667,0.666666666666667,1
0.132564841498559,0.011527377521614,0,6.87066604291017,0.521613832853026,2.96842105263158,4.74171428571429,1.662,4.92613636363636,3974.52873563218,0,0.161383285302594,0.256484149855908,2109.37087873563,4.37880269519857,0.740932642487047,14.4583333333333,1.92507204610951,0.00864553314121,0,0.002881844380403,0,0,0,0.021739130434783,0,0,0.021739130434783,22,48,87,58,24,2,347,190,1.125,0.011306547719591,0.51063829787234,1,0.458333333333333,0.234042553191489,7.38297872340426,3.41666666666667,0,1.58333333333333,0.458333333333333,1.95833333333333,1.91666666666667,0.25,1
0.105740181268882,0.009063444108761,0,6.64610373557683,0.516616314199396,3.73162162162162,4.32628571428571,2.388,4.60615384615385,4375.55405405405,0,0.120845921450151,0.329305135951662,2488.86966959459,3.42900342900514,0.75,15.0454545454545,1.83383685800604,0.009063444108761,0.043478260869565,0.003021148036254,0,0,0,0,0,0,0.027027027027027,24,43,91,46,22,1,331,176,1.45454545454545,0.009862427340411,0.880952380952381,1.68181818181818,0.363636363636364,0.285714285714286,7.88095238095238,3.68181818181818,0,1.5,0.545454545454545,1.90909090909091,1.68181818181818,0.181818181818182,1
0.113372093023256,0.026162790697674,0,5.90931960038843,0.450581395348837,3.32173913043478,4.63090909090909,1.9425,5.26131147540984,3901.42553191489,0.01453488372093,0.168604651162791,0.296511627906977,2424.92644539007,3.62328650926271,0.666666666666667,14.9565217391304,1.82267441860465,0.026162790697674,0,0,0,0,0,0,0,0,0,24,43,96,50,23,4,344,169,2.34782608695652,0.041234457242362,0.95,1.65217391304348,0.434782608695652,0.25,8.6,3.73913043478261,0,1.56521739130435,0.434782608695652,1.73913043478261,1.56521739130435,0.217391304347826,1
0.095375722543353,0.002890173410405,0,6.69051610717341,0.508670520231214,3.6621875,4.88525,1.75,4.83255813953488,3447.48765432099,0.023121387283237,0.15606936416185,0.289017341040462,2160.70137222222,3.5,0.762162162162162,18.2105263157895,1.95375722543353,0.020231213872832,0.046511627906977,0,0,0,0.088235294117647,0,0,0.088235294117647,0,20,40,102,43,19,2,346,182,1.26315789473684,0.014121246028978,0.823529411764706,1.47368421052632,0.526315789473684,0.176470588235294,10.1764705882353,4.42105263157895,0,2.42105263157895,0.315789473684211,1.78947368421053,1.78947368421053,0.157894736842105,1
0.093220338983051,0.002824858757062,0,6.91514345762603,0.519774011299435,3.66375,4.55666666666667,1.92571428571429,4.64115384615385,3740.04268292683,0.005649717514124,0.166666666666667,0.285310734463277,2164.88301646342,4.1702882811415,0.762162162162162,16.0909090909091,1.84180790960452,0.025423728813559,0.381818181818182,0.008474576271186,0,0,0.116279069767442,0,0,0.116279069767442,0.069767441860465,20,40,90,55,22,2,354,191,1.09090909090909,0.011095930213577,0.851063829787234,1.81818181818182,0.272727272727273,0.191489361702128,7.53191489361702,4.09090909090909,0,2.09090909090909,0.409090909090909,2.13636363636364,1.95454545454545,0.272727272727273,1
0.113636363636364,0.005681818181818,0,7.65085036866075,0.576704545454545,3.83233333333333,4.20766666666667,2.52,4.64228571428571,3495.54437869823,0.002840909090909,0.161931818181818,0.275568181818182,2055.58016213018,4.00693842672377,0.842639593908629,14.6666666666667,1.92897727272727,0.017045454545455,0.156862745098039,0.002840909090909,0,0,0.093023255813954,0,0,0.093023255813954,0.023255813953488,24,46,100,51,24,1,352,182,0.875,0.004618127444214,0.666666666666667,1.33333333333333,0.541666666666667,0.166666666666667,7.33333333333333,3.625,0,1.75,0.333333333333333,2,1.79166666666667,0.166666666666667,1
